datetime,PredWeldNumber,ActualWeldNumber,PredictionStart,WeldStart
2022-08-11 03:29:56.357,0,0,0,0
2022-08-11 03:30:01.270,1,1,1,1
2022-08-11 03:30:01.393,1,1,0,0
2022-08-11 03:36:06.385,2,2,1,1
2022-08-11 03:36:06.501,2,2,0,0
2022-08-11 03:43:41.278,3,3,1,1
2022-08-11 03:43:41.394,3,3,0,0
2022-08-11 03:45:48.101,4,4,1,1
2022-08-11 03:45:48.217,4,4,0,0
2022-08-11 03:48:21.882,5,5,1,1
2022-08-11 03:48:21.998,5,5,0,0
2022-08-11 03:51:49.254,6,6,1,1
2022-08-11 03:51:49.370,6,6,0,0
2022-08-11 03:54:11.818,7,7,1,1
2022-08-11 03:54:11.934,7,7,0,0
2022-08-11 03:56:19.704,8,8,1,1
2022-08-11 03:56:19.804,8,8,0,0
2022-08-11 03:59:06.764,9,9,1,1
2022-08-11 03:59:06.865,9,9,0,0
2022-08-11 04:00:57.537,10,10,1,1
2022-08-11 04:00:57.653,10,10,0,0
2022-08-11 04:02:45.142,11,11,1,1
2022-08-11 04:02:45.242,11,11,0,0
2022-08-11 04:04:27.702,12,12,1,1
2022-08-11 04:04:27.802,12,12,0,0
2022-08-11 04:05:59.508,13,13,1,1
2022-08-11 04:05:59.624,13,13,0,0
2022-08-11 04:08:17.365,14,14,1,1
2022-08-11 04:08:17.481,14,14,0,0
2022-08-11 04:10:15.443,15,15,1,1
2022-08-11 04:10:15.565,15,15,0,0
2022-08-11 04:12:41.955,16,16,1,1
2022-08-11 04:12:42.071,16,16,0,0
2022-08-11 04:15:02.073,17,17,1,1
2022-08-11 04:15:02.189,17,17,0,0
2022-08-11 04:17:04.968,18,18,1,1
2022-08-11 04:17:05.069,18,18,0,0
2022-08-11 04:18:57.914,19,19,1,1
2022-08-11 04:18:58.030,19,19,0,0
2022-08-17 07:28:11.468,20,20,1,1
2022-08-17 07:28:11.568,20,20,0,0
2022-08-17 07:30:07.458,21,21,1,1
2022-08-17 07:30:07.574,21,21,0,0
2022-08-17 07:32:52.187,22,22,1,1
2022-08-17 07:32:52.303,22,22,0,0
2022-08-17 07:34:44.590,23,23,1,1
2022-08-17 07:34:44.691,23,23,0,0
2022-08-17 07:38:14.614,24,24,1,1
2022-08-17 07:38:14.730,24,24,0,0
2022-08-17 07:40:20.662,25,25,1,1
2022-08-17 07:40:20.763,25,25,0,0
2022-08-17 07:43:09.883,26,26,1,1
2022-08-17 07:43:09.993,26,26,0,0
2022-08-17 07:45:16.321,27,27,1,1
2022-08-17 07:45:16.426,27,27,0,0
2022-08-17 07:47:06.597,28,28,1,1
2022-08-17 07:47:06.713,28,28,0,0
2022-08-17 07:48:58.015,29,29,1,1
2022-08-17 07:48:58.115,29,29,0,0
2022-08-17 07:50:31.234,30,30,1,1
2022-08-17 07:50:31.334,30,30,0,0
2022-08-17 07:53:28.614,31,31,1,1
2022-08-17 07:53:28.748,31,31,0,0
2022-08-17 07:55:07.435,32,32,1,1
2022-08-17 07:55:07.555,32,32,0,0
2022-08-17 08:08:23.942,33,33,1,1
2022-08-17 08:08:24.049,33,33,0,0
2022-08-17 08:10:16.740,34,34,1,1
2022-08-17 08:10:16.855,34,34,0,0
2022-08-17 08:11:54.234,35,35,1,1
2022-08-17 08:11:54.334,35,35,0,0
2022-08-17 08:13:36.882,36,36,1,1
2022-08-17 08:13:36.998,36,36,0,0
2022-08-17 08:15:31.129,37,37,1,1
2022-08-17 08:15:31.251,37,37,0,0
2022-08-17 08:17:25.321,38,38,1,1
2022-08-17 08:17:25.438,38,38,0,0
2022-08-18 01:12:58.959,39,39,1,1
2022-08-18 01:12:59.075,39,39,0,0
2022-08-30 10:33:25.436,40,40,1,1
2022-08-30 10:33:25.537,40,40,0,0
2022-08-30 10:40:06.046,41,41,1,1
2022-08-30 10:40:06.146,41,41,0,0
2022-08-30 10:43:09.518,42,42,1,1
2022-08-30 10:43:09.634,42,42,0,0
2022-08-30 10:45:20.606,43,43,1,1
2022-08-30 10:45:20.722,43,43,0,0
2022-08-30 10:47:25.815,44,44,1,1
2022-08-30 10:47:25.937,44,44,0,0
2022-08-30 10:50:17.378,45,45,1,1
2022-08-30 10:50:17.494,45,45,0,0
2022-08-30 10:52:31.264,46,46,1,1
2022-08-30 10:52:31.380,46,46,0,0
2022-08-30 10:54:41.462,47,47,1,1
2022-08-30 10:54:41.578,47,47,0,0
2022-08-30 10:56:55.887,48,48,1,1
2022-08-30 10:56:55.988,48,48,0,0
2022-08-30 11:01:25.413,49,49,1,1
2022-08-30 11:01:25.544,49,49,0,0
2022-08-30 11:07:34.260,50,50,1,1
2022-08-30 11:07:34.382,50,50,0,0
2022-08-30 11:12:59.250,51,51,1,1
2022-08-30 11:12:59.346,51,51,0,0
2022-08-30 11:15:14.990,52,52,1,1
2022-08-30 11:15:15.105,52,52,0,0
2022-08-30 11:17:03.964,53,53,1,1
2022-08-30 11:17:04.065,53,53,0,0
2022-08-30 11:20:56.133,54,54,1,1
2022-08-30 11:20:56.249,54,54,0,0
2022-08-30 11:23:12.977,55,55,1,1
2022-08-30 11:23:13.030,55,55,0,0
2022-08-30 11:25:20.415,56,56,1,1
2022-08-30 11:25:20.537,56,56,0,0
2022-08-30 11:27:31.761,57,57,1,1
2022-08-30 11:27:31.861,57,57,0,0
2022-08-30 11:29:28.469,58,58,1,1
2022-08-30 11:29:28.585,58,58,0,0
2022-08-30 11:31:48.354,59,59,1,1
2022-08-30 11:31:48.470,59,59,0,0
2022-09-05 02:14:03.642,60,60,1,1
2022-09-05 02:14:03.764,60,60,0,0
2022-09-05 02:18:50.024,61,61,1,1
2022-09-05 02:18:50.139,61,61,0,0
2022-09-05 02:20:40.720,62,62,1,1
2022-09-05 02:20:40.842,62,62,0,0
2022-09-05 02:22:40.053,63,63,1,1
2022-09-05 02:22:40.154,63,63,0,0
2022-09-05 02:25:23.334,64,64,1,1
2022-09-05 02:25:23.450,64,64,0,0
2022-09-05 02:27:16.352,65,65,1,1
2022-09-05 02:27:16.468,65,65,0,0
2022-09-05 02:28:49.308,66,66,1,1
2022-09-05 02:28:49.409,66,66,0,0
2022-09-05 02:30:38.919,67,67,1,1
2022-09-05 02:30:39.019,67,67,0,0
2022-09-05 02:32:09.996,68,68,1,1
2022-09-05 02:32:10.119,68,68,0,0
2022-09-05 02:34:02.282,69,69,1,1
2022-09-05 02:34:02.382,69,69,0,0
2022-09-05 02:35:38.926,70,70,1,1
2022-09-05 02:35:39.042,70,70,0,0
2022-09-05 02:37:43.710,71,71,1,1
2022-09-05 02:37:43.826,71,71,0,0
2022-09-05 02:39:23.107,72,72,1,1
2022-09-05 02:39:23.169,72,72,0,0
2022-09-05 02:41:17.845,73,73,1,1
2022-09-05 02:41:17.945,73,73,0,0
2022-09-05 02:43:03.935,74,74,1,1
2022-09-05 02:43:04.019,74,74,0,0
2022-09-05 02:45:00.570,75,75,1,1
2022-09-05 02:45:00.632,75,75,0,0
2022-09-05 02:46:40.676,76,76,1,1
2022-09-05 02:46:40.776,76,76,0,0
2022-09-05 02:48:12.576,77,77,1,1
2022-09-05 02:48:12.707,77,77,0,0
2022-09-05 02:50:04.934,78,78,1,1
2022-09-05 02:50:05.034,78,78,0,0
2022-09-05 02:51:40.541,79,79,1,1
2022-09-05 02:51:40.657,79,79,0,0
2022-09-07 03:27:33.012,80,80,1,1
2022-09-07 03:27:33.044,80,80,0,0
2022-09-07 03:31:45.217,81,81,1,1
2022-09-07 03:31:45.317,81,81,0,0
2022-09-07 03:34:54.590,82,82,1,1
2022-09-07 03:34:54.703,82,82,0,0
2022-09-07 03:37:47.799,83,83,1,1
2022-09-07 03:37:47.900,83,83,0,0
2022-09-07 03:41:15.038,84,84,1,1
2022-09-07 03:41:15.154,84,84,0,0
2022-09-07 03:45:45.911,85,85,1,1
2022-09-07 03:45:46.027,85,85,0,0
2022-09-07 03:48:21.735,86,86,1,1
2022-09-07 03:48:21.835,86,86,0,0
2022-09-07 03:52:10.820,87,87,1,1
2022-09-07 03:52:10.915,87,87,0,0
2022-09-07 04:05:34.719,88,88,1,1
2022-09-07 04:05:34.819,88,88,0,0
2022-09-07 04:16:08.750,89,89,1,1
2022-09-07 04:16:08.850,89,89,0,0
2022-09-07 04:19:35.112,90,90,1,1
2022-09-07 04:19:35.218,90,90,0,0
2022-09-07 04:22:54.258,91,91,1,1
2022-09-07 04:22:54.374,91,91,0,0
2022-09-07 04:34:15.762,92,92,1,1
2022-09-07 04:34:15.878,92,92,0,0
2022-09-07 04:37:20.309,93,93,1,1
2022-09-07 04:37:20.369,93,93,0,0
2022-09-07 04:40:01.440,94,94,1,1
2022-09-07 04:40:01.538,94,94,0,0
2022-09-07 04:42:49.875,95,95,1,1
2022-09-07 04:42:49.984,95,95,0,0
2022-09-07 04:45:23.624,96,96,1,1
2022-09-07 04:45:23.737,96,96,0,0
2022-09-07 04:47:55.228,97,97,1,1
2022-09-07 04:47:55.344,97,97,0,0
2022-09-07 04:50:32.027,98,98,1,1
2022-09-07 04:50:32.143,98,98,0,0
2022-09-07 04:53:29.563,99,99,1,1
2022-09-07 04:53:29.663,99,99,0,0
2022-09-09 02:36:03.062,100,100,1,1
2022-09-09 02:36:03.162,100,100,0,0
2022-09-09 02:37:37.379,101,101,1,1
2022-09-09 02:37:37.495,101,101,0,0
2022-09-09 02:39:16.603,102,102,1,1
2022-09-09 02:39:16.719,102,102,0,0
2022-09-09 02:40:59.369,103,103,1,1
2022-09-09 02:40:59.484,103,103,0,0
2022-09-09 02:44:19.580,104,104,1,1
2022-09-09 02:44:19.696,104,104,0,0
2022-09-09 02:46:00.266,105,105,1,1
2022-09-09 02:46:00.339,105,105,0,0
2022-09-09 02:49:16.140,106,106,1,1
2022-09-09 02:49:16.240,106,106,0,0
2022-09-09 02:51:05.551,107,107,1,1
2022-09-09 02:51:05.661,107,107,0,0
2022-09-09 02:52:53.956,108,108,1,1
2022-09-09 02:52:54.077,108,108,0,0
2022-09-09 02:54:48.024,109,109,1,1
2022-09-09 02:54:48.140,109,109,0,0
2022-09-09 02:57:55.518,110,110,1,1
2022-09-09 02:57:55.641,110,110,0,0
2022-09-09 03:00:02.760,111,111,1,1
2022-09-09 03:00:02.860,111,111,0,0
2022-09-09 03:02:01.288,112,112,1,1
2022-09-09 03:02:01.392,112,112,0,0
2022-09-09 03:04:52.598,113,113,1,1
2022-09-09 03:04:52.753,113,113,0,0
2022-09-09 03:07:53.335,114,114,1,1
2022-09-09 03:07:53.435,114,114,0,0
2022-09-09 03:11:24.677,115,115,1,1
2022-09-09 03:11:24.793,115,115,0,0
2022-09-09 03:17:37.694,116,116,1,1
2022-09-09 03:17:37.794,116,116,0,0
2022-09-09 03:19:38.818,117,117,1,1
2022-09-09 03:19:38.956,117,117,0,0
2022-09-09 03:20:56.430,118,118,1,1
2022-09-09 03:20:56.539,118,118,0,0
2022-09-09 03:22:39.607,119,119,1,1
2022-09-09 03:22:39.729,119,119,0,0
2022-09-09 04:41:18.864,120,120,1,1
2022-09-09 04:41:18.980,120,120,0,0
2022-09-09 04:44:27.222,121,121,1,1
2022-09-09 04:44:27.334,121,121,0,0
2022-09-09 04:46:47.807,122,122,1,1
2022-09-09 04:46:47.908,122,122,0,0
2022-09-09 04:48:54.591,123,123,1,1
2022-09-09 04:48:54.692,123,123,0,0
2022-09-09 04:52:36.884,124,124,1,1
2022-09-09 04:52:37.000,124,124,0,0
2022-09-09 04:58:41.003,125,125,1,1
2022-09-09 04:58:41.113,125,125,0,0
2022-09-09 05:01:19.065,126,126,1,1
2022-09-09 05:01:19.182,126,126,0,0
2022-09-09 05:04:28.619,127,127,1,1
2022-09-09 05:04:28.734,127,127,0,0
2022-09-09 05:06:34.653,128,128,1,1
2022-09-09 05:06:34.754,128,128,0,0
2022-09-09 05:08:55.501,129,129,1,1
2022-09-09 05:08:55.617,129,129,0,0
2022-09-09 05:10:49.715,130,130,1,1
2022-09-09 05:10:49.815,130,130,0,0
2022-09-09 05:13:20.420,131,131,1,1
2022-09-09 05:13:20.473,131,131,0,0
2022-09-09 05:15:14.170,132,132,1,1
2022-09-09 05:15:14.283,132,132,0,0
2022-09-09 05:17:43.540,133,133,1,1
2022-09-09 05:17:43.651,133,133,0,0
2022-09-09 05:20:54.688,134,134,1,1
2022-09-09 05:20:54.789,134,134,0,0
2022-09-09 05:22:45.528,135,135,1,1
2022-09-09 05:22:45.612,135,135,0,0
2022-09-09 05:24:33.434,136,136,1,1
2022-09-09 05:24:33.534,136,136,0,0
2022-09-09 05:27:16.584,137,137,1,1
2022-09-09 05:27:16.708,137,137,0,0
2022-09-09 05:29:26.913,138,138,1,1
2022-09-09 05:29:27.029,138,138,0,0
2022-09-12 01:52:13.964,139,139,1,1
2022-09-12 01:52:14.080,139,139,0,0
2022-09-12 04:11:54.718,140,140,1,1
2022-09-12 04:11:54.818,140,140,0,0
2022-09-12 04:18:25.283,141,141,1,1
2022-09-12 04:18:25.395,141,141,0,0
2022-09-12 04:20:53.728,142,142,1,1
2022-09-12 04:20:53.837,142,142,0,0
2022-09-12 04:23:01.327,143,143,1,1
2022-09-12 04:23:01.437,143,143,0,0
2022-09-12 04:27:12.712,144,144,1,1
2022-09-12 04:27:12.857,144,144,0,0
2022-09-12 04:29:35.370,145,145,1,1
2022-09-12 04:29:35.478,145,145,0,0
2022-09-12 04:32:09.883,146,146,1,1
2022-09-12 04:32:09.999,146,146,0,0
2022-09-12 04:34:50.170,147,147,1,1
2022-09-12 04:34:50.270,147,147,0,0
2022-09-12 04:38:11.862,148,148,1,1
2022-09-12 04:38:11.947,148,148,0,0
2022-09-12 04:41:43.520,149,149,1,1
2022-09-12 04:41:43.625,149,149,0,0
2022-09-12 04:44:18.368,150,150,1,1
2022-09-12 04:44:18.488,150,150,0,0
2022-09-12 04:46:25.861,151,151,1,1
2022-09-12 04:46:25.963,151,151,0,0
2022-09-12 04:48:46.367,152,152,1,1
2022-09-12 04:48:46.482,152,152,0,0
2022-09-12 04:50:56.417,153,153,1,1
2022-09-12 04:50:56.529,153,153,0,0
2022-09-12 04:53:35.561,154,154,1,1
2022-09-12 04:53:35.670,154,154,0,0
2022-09-12 04:57:50.681,155,155,1,1
2022-09-12 04:57:50.781,155,155,0,0
2022-09-12 05:00:09.882,156,156,1,1
2022-09-12 05:00:10.036,156,156,0,0
2022-09-12 05:02:30.399,157,157,1,1
2022-09-12 05:02:30.501,157,157,0,0
2022-09-12 05:05:20.067,158,158,1,1
2022-09-12 05:05:20.162,158,158,0,0
2022-09-12 05:09:32.643,159,159,1,1
2022-09-12 05:09:32.795,159,159,0,0
2022-09-16 01:11:37.848,160,160,1,1
2022-09-16 01:11:37.979,160,160,0,0
2022-09-16 01:13:12.125,161,161,1,1
2022-09-16 01:13:12.247,161,161,0,0
2022-09-16 01:15:38.944,162,162,1,1
2022-09-16 01:15:39.065,162,162,0,0
2022-09-16 01:18:43.840,163,163,1,1
2022-09-16 01:18:43.940,163,163,0,0
2022-09-16 01:20:48.312,164,164,1,1
2022-09-16 01:20:48.427,164,164,0,0
2022-09-16 01:22:58.369,165,165,1,1
2022-09-16 01:22:58.485,165,165,0,0
2022-09-16 01:24:57.893,166,166,1,1
2022-09-16 01:24:57.994,166,166,0,0
2022-09-16 01:27:10.948,167,167,1,1
2022-09-16 01:27:11.031,167,167,0,0
2022-09-16 01:29:46.701,168,168,1,1
2022-09-16 01:29:46.810,168,168,0,0
2022-09-16 01:31:53.780,169,169,1,1
2022-09-16 01:31:53.885,169,169,0,0
2022-09-16 01:34:29.266,170,170,1,1
2022-09-16 01:34:29.375,170,170,0,0
2022-09-16 01:36:03.119,171,171,1,1
2022-09-16 01:36:03.227,171,171,0,0
2022-09-16 01:37:52.969,172,172,1,1
2022-09-16 01:37:53.107,172,172,0,0
2022-09-16 01:41:25.347,173,173,1,1
2022-09-16 01:41:25.448,173,173,0,0
2022-09-16 01:51:21.473,174,174,1,1
2022-09-16 01:51:21.573,174,174,0,0
2022-09-16 01:54:33.085,175,175,1,1
2022-09-16 01:54:33.210,175,175,0,0
2022-09-16 01:56:53.244,176,176,1,1
2022-09-16 01:56:53.354,176,176,0,0
2022-09-16 01:59:33.084,177,177,1,1
2022-09-16 01:59:33.149,177,177,0,0
2022-09-16 02:02:23.446,178,178,1,1
2022-09-16 02:02:23.557,178,178,0,0
2022-09-16 02:04:38.849,179,179,1,1
2022-09-16 02:04:38.978,179,179,0,0
2022-09-19 05:14:14.283,180,180,1,1
2022-09-19 05:14:14.398,180,180,0,0
2022-09-19 05:18:35.342,181,181,1,1
2022-09-19 05:18:35.443,181,181,0,0
2022-09-19 05:19:55.356,182,182,1,1
2022-09-19 05:19:55.456,182,182,0,0
2022-09-19 05:21:35.316,183,183,1,1
2022-09-19 05:21:35.432,183,183,0,0
2022-09-19 05:23:18.667,184,184,1,1
2022-09-19 05:23:18.767,184,184,0,0
2022-09-19 05:24:42.069,185,185,1,1
2022-09-19 05:24:42.185,185,185,0,0
2022-09-19 05:25:58.527,186,186,1,1
2022-09-19 05:25:58.627,186,186,0,0
2022-09-19 05:27:13.174,187,187,1,1
2022-09-19 05:27:13.297,187,187,0,0
2022-09-19 05:28:41.891,188,188,1,1
2022-09-19 05:28:41.992,188,188,0,0
2022-09-19 05:30:23.747,189,189,1,1
2022-09-19 05:30:23.847,189,189,0,0
2022-09-19 05:31:54.377,190,190,1,1
2022-09-19 05:31:54.493,190,190,0,0
2022-09-19 05:33:31.886,191,191,1,1
2022-09-19 05:33:31.993,191,191,0,0
2022-09-19 05:35:12.437,192,192,1,1
2022-09-19 05:35:12.569,192,192,0,0
2022-09-19 05:36:37.689,193,193,1,1
2022-09-19 05:36:37.820,193,193,0,0
2022-09-19 05:38:39.476,194,194,1,1
2022-09-19 05:38:39.576,194,194,0,0
2022-09-19 05:40:18.725,195,195,1,1
2022-09-19 05:40:18.841,195,195,0,0
2022-09-19 05:42:07.779,196,196,1,1
2022-09-19 05:42:07.880,196,196,0,0
2022-09-19 05:43:34.469,197,197,1,1
2022-09-19 05:43:34.569,197,197,0,0
2022-09-19 05:49:08.313,198,198,1,1
2022-09-19 05:49:08.413,198,198,0,0
2022-09-19 05:50:55.457,199,199,1,1
2022-09-19 05:50:55.579,199,199,0,0
2022-09-19 06:04:42.765,200,200,1,1
2022-09-19 06:04:42.919,200,200,0,0
2022-09-19 06:06:08.227,201,201,1,1
2022-09-19 06:06:08.343,201,201,0,0
2022-09-19 06:07:30.975,202,202,1,1
2022-09-19 06:07:31.091,202,202,0,0
2022-09-19 06:08:44.904,203,203,1,1
2022-09-19 06:08:45.004,203,203,0,0
2022-09-19 06:09:53.944,204,204,1,1
2022-09-19 06:09:54.060,204,204,0,0
2022-09-19 06:11:25.689,205,205,1,1
2022-09-19 06:11:25.811,205,205,0,0
2022-09-19 06:12:59.367,206,206,1,1
2022-09-19 06:12:59.498,206,206,0,0
2022-09-19 06:14:18.045,207,207,1,1
2022-09-19 06:14:18.145,207,207,0,0
2022-09-19 06:17:40.577,208,208,1,1
2022-09-19 06:17:40.678,208,208,0,0
2022-09-19 06:26:43.817,209,209,1,1
2022-09-19 06:26:43.933,209,209,0,0
2022-09-19 06:27:59.914,210,210,1,1
2022-09-19 06:28:00.030,210,210,0,0
2022-09-19 06:29:52.242,211,211,1,1
2022-09-19 06:29:52.373,211,211,0,0
2022-09-19 06:32:16.955,212,212,1,1
2022-09-19 06:32:17.087,212,212,0,0
2022-09-19 06:33:40.702,213,213,1,1
2022-09-19 06:33:40.802,213,213,0,0
2022-09-19 06:35:13.741,214,214,1,1
2022-09-19 06:35:13.857,214,214,0,0
2022-09-19 06:36:36.779,215,215,1,1
2022-09-19 06:36:36.879,215,215,0,0
2022-09-19 06:37:53.659,216,216,1,1
2022-09-19 06:37:53.781,216,216,0,0
2022-09-19 06:39:39.922,217,217,1,1
2022-09-19 06:39:40.054,217,217,0,0
2022-09-19 06:42:46.380,218,218,1,1
2022-09-19 06:42:46.503,218,218,0,0
2022-09-19 06:45:04.323,219,219,1,1
2022-09-19 06:45:04.424,219,219,0,0
2022-09-19 06:56:49.969,220,220,1,1
2022-09-19 06:56:50.101,220,220,0,0
2022-09-19 06:58:14.160,221,221,1,1
2022-09-19 06:58:14.276,221,221,0,0
2022-09-19 06:59:43.417,222,222,1,1
2022-09-19 06:59:43.517,222,222,0,0
2022-09-19 07:01:00.457,223,223,1,1
2022-09-19 07:01:00.573,223,223,0,0
2022-09-19 07:02:28.372,224,224,1,1
2022-09-19 07:02:28.472,224,224,0,0
2022-09-19 07:03:53.011,225,225,1,1
2022-09-19 07:03:53.057,225,225,0,0
2022-09-19 07:06:03.013,226,226,1,1
2022-09-19 07:06:03.113,226,226,0,0
2022-09-19 07:07:29.626,227,227,1,1
2022-09-19 07:07:29.742,227,227,0,0
2022-09-19 07:09:03.570,228,228,1,1
2022-09-19 07:09:03.685,228,228,0,0
2022-09-19 07:10:35.867,229,229,1,1
2022-09-19 07:10:35.968,229,229,0,0
2022-09-19 07:11:59.085,230,230,1,1
2022-09-19 07:11:59.201,230,230,0,0
2022-09-19 07:14:01.431,231,231,1,1
2022-09-19 07:14:01.546,231,231,0,0
2022-09-19 07:15:57.017,232,232,1,1
2022-09-19 07:15:57.117,232,232,0,0
2022-09-19 07:17:15.843,233,233,1,1
2022-09-19 07:17:15.944,233,233,0,0
2022-09-19 07:18:55.624,234,234,1,1
2022-09-19 07:18:55.724,234,234,0,0
2022-09-19 07:21:24.439,235,235,1,1
2022-09-19 07:21:24.561,235,235,0,0
2022-09-19 07:23:32.179,236,236,1,1
2022-09-19 07:23:32.302,236,236,0,0
2022-09-19 07:25:07.831,237,237,1,1
2022-09-19 07:25:07.947,237,237,0,0
2022-09-19 07:26:39.897,238,238,1,1
2022-09-19 07:26:40.035,238,238,0,0
2022-09-19 07:28:18.752,239,239,1,1
2022-09-19 07:28:18.875,239,239,0,0
2022-09-19 11:27:06.428,240,240,1,1
2022-09-19 11:27:06.544,240,240,0,0
2022-09-19 11:28:53.358,241,241,1,1
2022-09-19 11:28:53.458,241,241,0,0
2022-09-19 11:30:41.792,242,242,1,1
2022-09-19 11:30:41.893,242,242,0,0
2022-09-19 11:31:49.955,243,243,1,1
2022-09-19 11:31:50.102,243,243,0,0
2022-09-19 11:33:17.051,244,244,1,1
2022-09-19 11:33:17.167,244,244,0,0
2022-09-19 11:34:33.426,245,245,1,1
2022-09-19 11:34:33.542,245,245,0,0
2022-09-19 11:36:00.864,246,246,1,1
2022-09-19 11:36:00.980,246,246,0,0
2022-09-19 11:39:07.834,247,247,1,1
2022-09-19 11:39:07.950,247,247,0,0
2022-09-19 11:40:59.097,248,248,1,1
2022-09-19 11:40:59.213,248,248,0,0
2022-09-19 11:42:50.902,249,249,1,1
2022-09-19 11:42:51.018,249,249,0,0
2022-09-19 11:44:32.110,250,250,1,1
2022-09-19 11:44:32.226,250,250,0,0
2022-09-19 11:46:00.811,251,251,1,1
2022-09-19 11:46:00.912,251,251,0,0
2022-09-19 11:47:46.594,252,252,1,1
2022-09-19 11:47:46.695,252,252,0,0
2022-09-19 11:49:49.356,253,253,1,1
2022-09-19 11:49:49.472,253,253,0,0
2022-09-19 11:51:12.118,254,254,1,1
2022-09-19 11:51:12.234,254,254,0,0
2022-09-19 11:52:47.194,255,255,1,1
2022-09-19 11:52:47.310,255,255,0,0
2022-09-19 11:54:24.955,256,256,1,1
2022-09-19 11:54:25.071,256,256,0,0
2022-09-19 11:56:26.564,257,257,1,1
2022-09-19 11:56:26.680,257,257,0,0
2022-09-19 11:58:32.022,258,258,1,1
2022-09-19 11:58:32.138,258,258,0,0
2022-09-19 12:00:18.548,259,259,1,1
2022-09-19 12:00:18.648,259,259,0,0
2022-09-23 01:53:58.320,260,260,1,1
2022-09-23 01:53:58.436,260,260,0,0
2022-09-23 01:54:58.550,261,261,1,1
2022-09-23 01:54:58.644,261,261,0,0
2022-09-23 01:55:59.833,262,262,1,1
2022-09-23 01:55:59.949,262,262,0,0
2022-09-23 01:56:59.707,263,263,1,1
2022-09-23 01:56:59.823,263,263,0,0
2022-09-23 01:58:16.662,264,264,1,1
2022-09-23 01:58:16.778,264,264,0,0
2022-09-23 01:59:38.624,265,265,1,1
2022-09-23 01:59:38.740,265,265,0,0
2022-09-23 02:02:02.068,266,266,1,1
2022-09-23 02:02:02.184,266,266,0,0
2022-09-23 02:04:04.208,267,267,1,1
2022-09-23 02:04:04.324,267,267,0,0
2022-09-23 02:05:07.360,268,268,1,1
2022-09-23 02:05:07.476,268,268,0,0
2022-09-23 02:07:15.185,269,269,1,1
2022-09-23 02:07:15.285,269,269,0,0
2022-09-23 02:08:38.612,270,270,1,1
2022-09-23 02:08:38.743,270,270,0,0
2022-09-23 02:09:42.776,271,271,1,1
2022-09-23 02:09:42.938,271,271,0,0
2022-09-23 02:10:38.731,272,272,1,1
2022-09-23 02:10:38.832,272,272,0,0
2022-09-23 02:11:40.465,273,273,1,1
2022-09-23 02:11:40.581,273,273,0,0
2022-09-23 02:13:04.710,274,274,1,1
2022-09-23 02:13:04.810,274,274,0,0
2022-09-23 02:14:23.497,275,275,1,1
2022-09-23 02:14:23.597,275,275,0,0
2022-09-23 02:15:45.028,276,276,1,1
2022-09-23 02:15:45.128,276,276,0,0
2022-09-23 02:16:44.459,277,277,1,1
2022-09-23 02:16:44.559,277,277,0,0
2022-09-23 02:18:27.257,278,278,1,1
2022-09-23 02:18:27.389,278,278,0,0
2022-09-23 02:24:27.679,279,279,1,1
2022-09-23 02:24:27.795,279,279,0,0
2022-09-23 02:25:36.954,280,280,1,1
2022-09-23 02:25:37.092,280,280,0,0
2022-09-23 02:26:42.863,281,281,1,1
2022-09-23 02:26:43.026,281,281,0,0
2022-09-23 02:27:40.681,282,282,1,1
2022-09-23 02:27:40.781,282,282,0,0
2022-09-23 02:28:38.535,283,283,1,1
2022-09-23 02:28:38.673,283,283,0,0
2022-09-23 02:29:46.301,284,284,1,1
2022-09-23 02:29:46.417,284,284,0,0
2022-09-23 02:32:11.477,285,285,1,1
2022-09-23 02:32:11.593,285,285,0,0
2022-09-23 02:33:18.801,286,286,1,1
2022-09-23 02:33:18.917,286,286,0,0
2022-09-23 02:34:14.702,287,287,1,1
2022-09-23 02:34:14.802,287,287,0,0
2022-09-23 02:35:12.407,288,288,1,1
2022-09-23 02:35:12.538,288,288,0,0
2022-09-23 02:36:12.331,289,289,1,1
2022-09-23 02:36:12.454,289,289,0,0
2022-09-23 02:38:03.999,290,290,1,1
2022-09-23 02:38:04.099,290,290,0,0
2022-09-23 02:39:33.990,291,291,1,1
2022-09-23 02:39:34.112,291,291,0,0
2022-09-23 02:40:39.216,292,292,1,1
2022-09-23 02:40:39.316,292,292,0,0
2022-09-23 02:41:40.502,293,293,1,1
2022-09-23 02:41:40.618,293,293,0,0
2022-09-23 02:42:56.693,294,294,1,1
2022-09-23 02:42:56.793,294,294,0,0
2022-09-23 02:44:02.091,295,295,1,1
2022-09-23 02:44:02.191,295,295,0,0
2022-09-23 02:44:58.208,296,296,1,1
2022-09-23 02:44:58.324,296,296,0,0
2022-09-23 02:45:57.559,297,297,1,1
2022-09-23 02:45:57.660,297,297,0,0
2022-09-23 02:47:38.789,298,298,1,1
2022-09-23 02:47:38.905,298,298,0,0
2022-09-23 03:01:30.410,299,299,1,1
2022-09-23 03:01:30.526,299,299,0,0
2022-09-23 03:02:47.107,300,300,1,1
2022-09-23 03:02:47.208,300,300,0,0
2022-09-23 03:03:57.188,301,301,1,1
2022-09-23 03:03:57.288,301,301,0,0
2022-09-23 03:04:55.526,302,302,1,1
2022-09-23 03:04:55.611,302,302,0,0
2022-09-23 03:05:56.223,303,303,1,1
2022-09-23 03:05:56.345,303,303,0,0
